status,file_path,amir_hash,server_hash
ONLY_IN_SERVER,app/admin/formwidgets/mapview/assets/js/mapview.shape.js,,752d1b5b
ONLY_IN_SERVER,app/admin/formwidgets/mapview/mapview.blade.php,,cae3932a
ONLY_IN_SERVER,app/admin/formwidgets/markdowneditor/assets/css/markdowneditor.css,,de31e509
ONLY_IN_SERVER,app/admin/formwidgets/markdowneditor/assets/js/markdowneditor.js,,a87a6ae5
ONLY_IN_SERVER,app/admin/formwidgets/markdowneditor/markdowneditor.blade.php,,07a134b6
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/assets/css/mediafinder.css,,968e73fc
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/assets/js/mediafinder.js,,854a5008
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/config_form.blade.php,,d0071e6b
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/image.blade.php,,91b1f3e9
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/image_grid.blade.php,,bfdf49bf
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/image_inline.blade.php,,5a982472
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/mediafinder.blade.php,,e27aaefc
ONLY_IN_SERVER,app/admin/formwidgets/mediafinder/old_image_grid.blade.php,,d547a781
ONLY_IN_SERVER,app/admin/formwidgets/permissioneditor/assets/js/permissioneditor.js,,6a27de9d
ONLY_IN_SERVER,app/admin/formwidgets/permissioneditor/permission.blade.php,,78480f56
ONLY_IN_SERVER,app/admin/formwidgets/permissioneditor/permissioneditor.blade.php,,3903807c
ONLY_IN_SERVER,app/admin/formwidgets/recordeditor/assets/js/recordeditor.js,,70eeac6d
ONLY_IN_SERVER,app/admin/formwidgets/recordeditor/assets/js/recordeditor.modal.js,,9d67b208
ONLY_IN_SERVER,app/admin/formwidgets/recordeditor/form.blade.php,,2d5e0b28
ONLY_IN_SERVER,app/admin/formwidgets/recordeditor/recordeditor.blade.php,,191d69d2
ONLY_IN_SERVER,app/admin/formwidgets/relation/relation.blade.php,,f8a95558
ONLY_IN_SERVER,app/admin/formwidgets/repeater/assets/js/repeater.js,,451744b9
ONLY_IN_SERVER,app/admin/formwidgets/repeater/repeater.blade.php,,5427d5ff
ONLY_IN_SERVER,app/admin/formwidgets/repeater/repeater_item.blade.php,,5ca8392d
ONLY_IN_SERVER,app/admin/formwidgets/richeditor/assets/css/richeditor.css,,800287b7
ONLY_IN_SERVER,app/admin/formwidgets/richeditor/assets/js/richeditor.js,,f6887994
ONLY_IN_SERVER,app/admin/formwidgets/richeditor/richeditor.blade.php,,cecfad0e
ONLY_IN_SERVER,app/admin/formwidgets/scheduleeditor/assets/css/scheduleeditor.css,,114484f6
ONLY_IN_SERVER,app/admin/formwidgets/scheduleeditor/assets/js/scheduleeditor.js,,3d816381
ONLY_IN_SERVER,app/admin/formwidgets/scheduleeditor/scheduleeditor.blade.php,,47768aac
ONLY_IN_SERVER,app/admin/formwidgets/scheduleeditor/schedules.blade.php,,9090e9c0
ONLY_IN_SERVER,app/admin/formwidgets/statuseditor/assets/js/statuseditor.js,,e1e501e2
ONLY_IN_SERVER,app/admin/formwidgets/statuseditor/fields.blade.php,,e9052c99
ONLY_IN_SERVER,app/admin/formwidgets/statuseditor/form.blade.php,,4180e253
ONLY_IN_SERVER,app/admin/formwidgets/statuseditor/info.blade.php,,99ffae8f
ONLY_IN_SERVER,app/admin/formwidgets/statuseditor/statuseditor.blade.php,,a26f6a24
ONLY_IN_SERVER,app/admin/formwidgets/stockeditor/form.blade.php,,2cc113fb
ONLY_IN_SERVER,app/admin/formwidgets/stockeditor/history.blade.php,,d02c8411
ONLY_IN_SERVER,app/admin/formwidgets/stockeditor/stockeditor.blade.php,,b697d999
ONLY_IN_SERVER,app/admin/helpers/ActivityMessage.php,,e9ab9ede
ONLY_IN_SERVER,app/admin/helpers/Admin.php,,d67d6616
ONLY_IN_SERVER,app/admin/images/favicon.svg,,92a56aba
ONLY_IN_SERVER,app/admin/images/logo.png,,7c5be4df
ONLY_IN_SERVER,app/admin/jobs/AllocateAssignable.php,,6158290c
ONLY_IN_SERVER,app/admin/language/en/lang.php,,6542dee0
ONLY_IN_SERVER,app/admin/middleware/LogUserLastSeen.php,,f253f021
ONLY_IN_SERVER,app/admin/models/Addresses_model.php,,f76c72ba
ONLY_IN_SERVER,app/admin/models/Allergens_model.php,,8fab65c6
ONLY_IN_SERVER,app/admin/models/Assignable_logs_model.php,,a81d6d4e
ONLY_IN_SERVER,app/admin/models/Categories_model.php,,6b208ef0
ONLY_IN_SERVER,app/admin/models/Coupons_history_model.php,,dd051c56
ONLY_IN_SERVER,app/admin/models/Coupons_model.php,,8dd817ea
ONLY_IN_SERVER,app/admin/models/Customer_groups_model.php,,ce111eb9
ONLY_IN_SERVER,app/admin/models/Customers_model.php,,3db80c36
ONLY_IN_SERVER,app/admin/models/LocationOption.php,,b2f892f1
ONLY_IN_SERVER,app/admin/models/Location_areas_model.php,,d8f86eea
ONLY_IN_SERVER,app/admin/models/Location_tables_model.php,,059d7e99
ONLY_IN_SERVER,app/admin/models/Locations_model.php,,1237dcbd
ONLY_IN_SERVER,app/admin/models/Mealtimes_model.php,,d4f126ab
ONLY_IN_SERVER,app/admin/models/Menu_categories_model.php,,90f2d863
ONLY_IN_SERVER,app/admin/models/Menu_item_option_values_model.php,,3349937c
ONLY_IN_SERVER,app/admin/models/Menu_item_options_model.php,,ae368705
ONLY_IN_SERVER,app/admin/models/Menu_option_values_model.php,,5637ab92
ONLY_IN_SERVER,app/admin/models/Menu_options_model.php,,0e2193bf
ONLY_IN_SERVER,app/admin/models/Menus_model.php,,0c35f66f
ONLY_IN_SERVER,app/admin/models/Menus_specials_model.php,,9f8d8aa6
ONLY_IN_SERVER,app/admin/models/Orders_model.php,,07988da6
ONLY_IN_SERVER,app/admin/models/Payment_logs_model.php,,2965f00e
ONLY_IN_SERVER,app/admin/models/Payment_profiles_model.php,,167e7784
ONLY_IN_SERVER,app/admin/models/Payments_model.php,,fe293bce
ONLY_IN_SERVER,app/admin/models/Reservations_model.php,,503071f6
ONLY_IN_SERVER,app/admin/models/Reviews_model.php,,ba23c20a
ONLY_IN_SERVER,app/admin/models/Staff_groups_model.php,,25cd8161
ONLY_IN_SERVER,app/admin/models/Staff_roles_model.php,,c74db631
ONLY_IN_SERVER,app/admin/models/Staffs_model.php,,95056314
ONLY_IN_SERVER,app/admin/models/Status_history_model.php,,de50677b
ONLY_IN_SERVER,app/admin/models/Statuses_model.php,,f2a0349c
ONLY_IN_SERVER,app/admin/models/Stock_history_model.php,,c72f5be8
ONLY_IN_SERVER,app/admin/models/Stocks_model.php,,0eba57fd
ONLY_IN_SERVER,app/admin/models/Tables_model.php,,150672be
ONLY_IN_SERVER,app/admin/models/User_preferences_model.php,,c0fa85b8
ONLY_IN_SERVER,app/admin/models/Users_model.php,,1bd12eec
ONLY_IN_SERVER,app/admin/models/Working_hours_model.php,,9cf81a41
ONLY_IN_SERVER,app/admin/models/config/addresses_model.php,,ab857338
ONLY_IN_SERVER,app/admin/models/config/allergens_model.php,,1be4ed16
ONLY_IN_SERVER,app/admin/models/config/categories_model.php,,845408db
ONLY_IN_SERVER,app/admin/models/config/customer_groups_model.php,,092beb6a
ONLY_IN_SERVER,app/admin/models/config/customers_model.php,,14f84aa9
ONLY_IN_SERVER,app/admin/models/config/location_areas_model.php,,64837622
ONLY_IN_SERVER,app/admin/models/config/locations_model.php,,366c6096
ONLY_IN_SERVER,app/admin/models/config/mealtimes_model.php,,43521aab
ONLY_IN_SERVER,app/admin/models/config/menu_item_option_values_model.php,,0acd65b1
ONLY_IN_SERVER,app/admin/models/config/menu_item_options_model.php,,3f622ed7
ONLY_IN_SERVER,app/admin/models/config/menu_option_values_model.php,,aed5c842
ONLY_IN_SERVER,app/admin/models/config/menu_options_model.php,,7ceea666
ONLY_IN_SERVER,app/admin/models/config/menus_model.php,,de2ca437
ONLY_IN_SERVER,app/admin/models/config/order_status_model.php,,e2022deb
ONLY_IN_SERVER,app/admin/models/config/orders_model.php,,9c930214
ONLY_IN_SERVER,app/admin/models/config/payments_model.php,,304708fa
ONLY_IN_SERVER,app/admin/models/config/reservation_status_model.php,,3b750caa
ONLY_IN_SERVER,app/admin/models/config/reservations_model.php,,d617a702
ONLY_IN_SERVER,app/admin/models/config/setup_settings.php,,b6d304a7
ONLY_IN_SERVER,app/admin/models/config/staff_groups_model.php,,522d55ec
ONLY_IN_SERVER,app/admin/models/config/staff_roles_model.php,,874b8036
ONLY_IN_SERVER,app/admin/models/config/staffs_model.php,,c8415e8a
ONLY_IN_SERVER,app/admin/models/config/status_history_model.php,,dd7c5ea1
ONLY_IN_SERVER,app/admin/models/config/statuses_model.php,,f1bdd1b8
ONLY_IN_SERVER,app/admin/models/config/stocks_model.php,,0a6bd086
ONLY_IN_SERVER,app/admin/models/config/tables_model.php,,51062871
ONLY_IN_SERVER,app/admin/models/config/tax_settings.php,,1e236d80
ONLY_IN_SERVER,app/admin/models/config/user_settings.php,,24261641
ONLY_IN_SERVER,app/admin/models/config/working_hours_model.php,,0252dd46
ONLY_IN_SERVER,app/admin/models/old_Orders_model.php,,833b1ca9
ONLY_IN_SERVER,app/admin/old_routes.php,,a8e7d485
ONLY_IN_SERVER,app/admin/public/assets/css/dashboard.css,,f1d4bb12
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nioicon.eot,,f5ca5663
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nioicon.svg,,5a08f912
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nioicon.ttf,,e81fb87c
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nioicon.woff,,681a8316
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Bold.eot,,355fef2b
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Bold.ttf,,29acacaf
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Bold.woff,,7d4421ce
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Bold.woff2,,a34abc66
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Regular.eot,,b1d511a8
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Regular.ttf,,6e7f08ba
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Regular.woff,,ba8f05b2
ONLY_IN_SERVER,app/admin/public/assets/fonts/Nunito-Regular.woff2,,ae80f796
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Bold.eot,,a2173d22
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Bold.ttf,,e78fe464
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Bold.woff,,6fa3b472
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Bold.woff2,,168e9a9e
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Light.eot,,2c41fd2f
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Light.ttf,,4ba2e989
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Light.woff,,42eb5fde
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Light.woff2,,8237523f
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Medium.eot,,60d6b919
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Medium.ttf,,2fcae830
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Medium.woff,,3e38dce5
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Medium.woff2,,c78884cb
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Regular.eot,,5f164e1b
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Regular.ttf,,4a4b06e7
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Regular.woff,,e9e77fc0
ONLY_IN_SERVER,app/admin/public/assets/fonts/Roboto-Regular.woff2,,90bbe308
ONLY_IN_SERVER,app/admin/public/assets/fonts/bootstrap-icons.woff,,19e80e66
ONLY_IN_SERVER,app/admin/public/assets/fonts/bootstrap-icons.woff2,,cc002b64
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-brands-400.eot,,c719f437
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-brands-400.svg,,69a0ff79
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-brands-400.ttf,,9b49c6c5
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-brands-400.woff,,a42ac4a9
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-brands-400.woff2,,f726c427
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-regular-400.eot,,2baa9a8a
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-regular-400.svg,,c41a6881
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-regular-400.ttf,,d64e5898
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-regular-400.woff,,26afc29d
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-regular-400.woff2,,fb964846
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-solid-900.eot,,c39b89f7
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-solid-900.svg,,36de6a29
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-solid-900.ttf,,d537bf4c
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-solid-900.woff,,3b86a0ce
ONLY_IN_SERVER,app/admin/public/assets/fonts/fa-solid-900.woff2,,9b592048
ONLY_IN_SERVER,app/admin/public/assets/fonts/summernote.eot,,376dd416
ONLY_IN_SERVER,app/admin/public/assets/fonts/summernote.ttf,,daa28ba6
ONLY_IN_SERVER,app/admin/public/assets/fonts/summernote.woff,,2a840895
ONLY_IN_SERVER,app/admin/public/assets/fonts/summernote.woff2,,e4208323
ONLY_IN_SERVER,app/admin/public/assets/fonts/themify.eot,,df12a094
ONLY_IN_SERVER,app/admin/public/assets/fonts/themify.svg,,f5af112f
ONLY_IN_SERVER,app/admin/public/assets/fonts/themify.ttf,,5bb1fe69
ONLY_IN_SERVER,app/admin/public/assets/fonts/themify.woff,,9394f35b
ONLY_IN_SERVER,app/admin/public/assets/fonts/tinymce-mobile.woff,,ad327e8b
ONLY_IN_SERVER,app/admin/public/assets/js/bundle.js,,d219e8c6
ONLY_IN_SERVER,app/admin/public/assets/js/charts/chart-crm.js,,cda11124
ONLY_IN_SERVER,app/admin/public/assets/js/scripts.js,,6c292c68
ONLY_IN_SERVER,app/admin/public/images/favicon.svg,,92a56aba
ONLY_IN_SERVER,app/admin/public/images/logo.png,,7c5be4df
ONLY_IN_SERVER,app/admin/requests/Allergen.php,,5b448cde
ONLY_IN_SERVER,app/admin/requests/Category.php,,babc4356
ONLY_IN_SERVER,app/admin/requests/Customer.php,,f259e7d8
ONLY_IN_SERVER,app/admin/requests/CustomerGroup.php,,c0a75093
ONLY_IN_SERVER,app/admin/requests/Location.php,,b5850cd8
ONLY_IN_SERVER,app/admin/requests/LocationArea.php,,bf18a328
ONLY_IN_SERVER,app/admin/requests/Mealtime.php,,d52b9ea0
ONLY_IN_SERVER,app/admin/requests/Menu.php,,71208c16
ONLY_IN_SERVER,app/admin/requests/Order.php,,06f8cfb2
ONLY_IN_SERVER,app/admin/requests/OrderStatus.php,,570b77fe
ONLY_IN_SERVER,app/admin/requests/Reservation.php,,89a6d202
ONLY_IN_SERVER,app/admin/requests/ReservationStatus.php,,488e93f5
ONLY_IN_SERVER,app/admin/requests/SetupSettings.php,,328bd04b
ONLY_IN_SERVER,app/admin/requests/Staff.php,,873ceaad
ONLY_IN_SERVER,app/admin/requests/StaffGroup.php,,52aa5fd9
ONLY_IN_SERVER,app/admin/requests/StaffRole.php,,74d0bdef
ONLY_IN_SERVER,app/admin/requests/Status.php,,70290805
ONLY_IN_SERVER,app/admin/requests/Table.php,,b4a4e344
ONLY_IN_SERVER,app/admin/requests/TaxSettings.php,,91781e90
ONLY_IN_SERVER,app/admin/requests/UserSettings.php,,ec15f01f
ONLY_IN_SERVER,app/admin/requests/WorkingHour.php,,950ee466
ONLY_IN_SERVER,app/admin/routes.php,,b197e933
ONLY_IN_SERVER,app/admin/traits/Assignable.php,,f21776f8
ONLY_IN_SERVER,app/admin/traits/FormExtendable.php,,16a01dcd
ONLY_IN_SERVER,app/admin/traits/FormModelWidget.php,,91fc6e81
ONLY_IN_SERVER,app/admin/traits/HasAuthentication.php,,df7e71e5
ONLY_IN_SERVER,app/admin/traits/HasChartDatasets.php,,840fda71
ONLY_IN_SERVER,app/admin/traits/HasDeliveryAreas.php,,162c5173
ONLY_IN_SERVER,app/admin/traits/HasInvoice.php,,88471d17
ONLY_IN_SERVER,app/admin/traits/HasLocationOptions.php,,5aa5cb21
ONLY_IN_SERVER,app/admin/traits/HasWorkingHours.php,,abdd43a1
ONLY_IN_SERVER,app/admin/traits/ListExtendable.php,,a56e22d5
ONLY_IN_SERVER,app/admin/traits/LocationAwareWidget.php,,078eac39
ONLY_IN_SERVER,app/admin/traits/Locationable.php,,5041a941
ONLY_IN_SERVER,app/admin/traits/LogsStatusHistory.php,,4b5ba55b
ONLY_IN_SERVER,app/admin/traits/ManagesOrderItems.php,,9550cb08
ONLY_IN_SERVER,app/admin/traits/Stockable.php,,6d35487b
ONLY_IN_SERVER,app/admin/traits/ValidatesForm.php,,fac49ceb
ONLY_IN_SERVER,app/admin/traits/WidgetMaker.php,,8277678a
ONLY_IN_SERVER,app/admin/views/404.blade.php,,8498b719
ONLY_IN_SERVER,app/admin/views/_layouts/default.blade.php,,116afbf5
ONLY_IN_SERVER,app/admin/views/_mail/invite.blade.php,,c605ad09
ONLY_IN_SERVER,app/admin/views/_mail/invite_customer.blade.php,,d038f1b8
ONLY_IN_SERVER,app/admin/views/_mail/low_stock_alert.blade.php,,326a5382
ONLY_IN_SERVER,app/admin/views/_mail/order_update.blade.php,,03374e9c
ONLY_IN_SERVER,app/admin/views/_mail/password_reset.blade.php,,767e5655
ONLY_IN_SERVER,app/admin/views/_mail/password_reset_request.blade.php,,c3034e1b
ONLY_IN_SERVER,app/admin/views/_mail/reservation_update.blade.php,,736b34fc
ONLY_IN_SERVER,app/admin/views/_meta/assets.json,,3265b9e1
ONLY_IN_SERVER,app/admin/views/_partials/flash.blade.php,,fac9ea67
ONLY_IN_SERVER,app/admin/views/_partials/form/toolbar_save_button.blade.php,,83f1ed71
ONLY_IN_SERVER,app/admin/views/_partials/old_top_nav.blade.php,,6c0ed5e9
ONLY_IN_SERVER,app/admin/views/_partials/old_top_nav_user_menu.blade.php,,54d793af
ONLY_IN_SERVER,app/admin/views/_partials/set_status_form.blade.php,,81aa6040
ONLY_IN_SERVER,app/admin/views/_partials/side_nav.blade.php,,47669968
ONLY_IN_SERVER,app/admin/views/_partials/side_nav_items.blade.php,,577caff3
ONLY_IN_SERVER,app/admin/views/_partials/top_nav.blade.php,,0f0e04b1
ONLY_IN_SERVER,app/admin/views/_partials/top_nav_user_menu.blade.php,,46108846
ONLY_IN_SERVER,app/admin/views/_partials/top_settings_menu.blade.php,,870e39bf
ONLY_IN_SERVER,app/admin/views/access_denied.blade.php,,a4a71cbc
ONLY_IN_SERVER,app/admin/views/allergens/create.blade.php,,d37874dc
ONLY_IN_SERVER,app/admin/views/allergens/edit.blade.php,,fe9c7a55
ONLY_IN_SERVER,app/admin/views/allergens/index.blade.php,,8ef215e8
ONLY_IN_SERVER,app/admin/views/allergens/preview.blade.php,,157682ba
ONLY_IN_SERVER,app/admin/views/auth/login.blade.php,,44729de2
ONLY_IN_SERVER,app/admin/views/auth/reset.blade.php,,023eae8d
ONLY_IN_SERVER,app/admin/views/categories/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/categories/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/categories/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/categories/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/coupons/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/coupons/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/coupons/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/coupons/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/customergroups/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/customergroups/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/customergroups/index.blade.php,,1bc2b128
ONLY_IN_SERVER,app/admin/views/customergroups/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/customers/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/customers/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/customers/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/customers/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/dashboard.blade.php,,a666c144
ONLY_IN_SERVER,app/admin/views/index.blade.php,,6980471f
ONLY_IN_SERVER,app/admin/views/locations/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/locations/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/locations/form/flexible_hours.blade.php,,66a2bafe
ONLY_IN_SERVER,app/admin/views/locations/form/form_accordions.blade.php,,48ba2001
ONLY_IN_SERVER,app/admin/views/locations/form/form_tabs.blade.php,,c632b18d
ONLY_IN_SERVER,app/admin/views/locations/form/timesheet.blade.php,,ef9ef935
ONLY_IN_SERVER,app/admin/views/locations/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/locations/picker.blade.php,,0e0ed61a
ONLY_IN_SERVER,app/admin/views/locations/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/locations/settings.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/login.blade.php,,281b11b8
ONLY_IN_SERVER,app/admin/views/mealtimes/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/mealtimes/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/mealtimes/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/mealtimes/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/mediamanager/index.blade.php,,a0e2c104
ONLY_IN_SERVER,app/admin/views/menus/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/menus/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/menus/form/menu_options.blade.php,,a82cc4e3
ONLY_IN_SERVER,app/admin/views/menus/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/menus/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/new.blade.php,,23bf8259
ONLY_IN_SERVER,app/admin/views/orders/assigned.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/orders/create.blade.php,,c4c4f448
ONLY_IN_SERVER,app/admin/views/orders/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/orders/form/field_customer.blade.php,,9fc8e0f5
ONLY_IN_SERVER,app/admin/views/orders/form/field_location.blade.php,,8d693337
ONLY_IN_SERVER,app/admin/views/orders/form/form_tabs.blade.php,,3b0e95e4
ONLY_IN_SERVER,app/admin/views/orders/form/info.blade.php,,ee22acf7
ONLY_IN_SERVER,app/admin/views/orders/form/order_details.blade.php,,2c167774
ONLY_IN_SERVER,app/admin/views/orders/form/order_menus.blade.php,,f35a891b
ONLY_IN_SERVER,app/admin/views/orders/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/orders/invoice.blade.php,,69f9b71e
ONLY_IN_SERVER,app/admin/views/orders/old_create.blade.php,,d48feb76
ONLY_IN_SERVER,app/admin/views/orders/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/payments/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/payments/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/payments/index.blade.php,,1bc2b128
ONLY_IN_SERVER,app/admin/views/reservations/assigned.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/reservations/calendar.blade.php,,6e777ec5
ONLY_IN_SERVER,app/admin/views/reservations/calendar_popover.blade.php,,d111134b
ONLY_IN_SERVER,app/admin/views/reservations/create.blade.php,,690ff0cf
ONLY_IN_SERVER,app/admin/views/reservations/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/reservations/form/info.blade.php,,95503933
ONLY_IN_SERVER,app/admin/views/reservations/index.blade.php,,455be6fc
ONLY_IN_SERVER,app/admin/views/reservations/preview.blade.php,,3fe9f75e
ONLY_IN_SERVER,app/admin/views/settings.blade.php,,90943c37
ONLY_IN_SERVER,app/admin/views/staffgroups/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/staffgroups/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/staffgroups/index.blade.php,,1bc2b128
ONLY_IN_SERVER,app/admin/views/staffgroups/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/staffroles/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/staffroles/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/staffroles/index.blade.php,,1bc2b128
ONLY_IN_SERVER,app/admin/views/staffroles/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/staffs/account.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/staffs/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/staffs/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/staffs/index.blade.php,,1bc2b128
ONLY_IN_SERVER,app/admin/views/staffs/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/statuses/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/statuses/edit.blade.php,,90072a8b
ONLY_IN_SERVER,app/admin/views/statuses/form/status_column.blade.php,,08c38863
ONLY_IN_SERVER,app/admin/views/statuses/index.blade.php,,1bc2b128
ONLY_IN_SERVER,app/admin/views/statuses/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/tables/create.blade.php,,2833922a
ONLY_IN_SERVER,app/admin/views/tables/edit.blade.php,,3654b135
ONLY_IN_SERVER,app/admin/views/tables/index.blade.php,,1bc2b128
ONLY_IN_SERVER,app/admin/views/tables/old_edit.blade.php,,ab923bd2
ONLY_IN_SERVER,app/admin/views/tables/preview.blade.php,,92e9e6c9
ONLY_IN_SERVER,app/admin/views/theme.json,,1cc87830
ONLY_IN_SERVER,app/admin/widgets/Calendar.php,,a269552f
ONLY_IN_SERVER,app/admin/widgets/DashboardContainer.php,,cb1a8472
ONLY_IN_SERVER,app/admin/widgets/Filter.php,,38f2d3d4
ONLY_IN_SERVER,app/admin/widgets/Form.php,,4015be73
ONLY_IN_SERVER,app/admin/widgets/Lists.php,,37195822
ONLY_IN_SERVER,app/admin/widgets/Menu.php,,0accb1f9
ONLY_IN_SERVER,app/admin/widgets/SearchBox.php,,163fac13
ONLY_IN_SERVER,app/admin/widgets/Table.php,,370192de
ONLY_IN_SERVER,app/admin/widgets/Toolbar.php,,f12f459e
ONLY_IN_SERVER,app/admin/widgets/calendar/assets/css/calendar.css,,bdcff5e9
ONLY_IN_SERVER,app/admin/widgets/calendar/assets/js/calendar.js,,02f2b8eb
ONLY_IN_SERVER,app/admin/widgets/calendar/calendar.blade.php,,9332950e
ONLY_IN_SERVER,app/admin/widgets/dashboardcontainer/assets/css/dashboardcontainer.css,,acf2b8cd
ONLY_IN_SERVER,app/admin/widgets/dashboardcontainer/assets/js/dashboardcontainer.js,,2542b518
ONLY_IN_SERVER,app/admin/widgets/dashboardcontainer/dashboardcontainer.blade.php,,b175f6f9
